# Collisional Ionization Equilibrium (CIE) Ion Fractions
#
# This file provides temperature-dependent ion fraction data for a set of
# astrophysically relevant elements under the assumption of collisional
# ionization equilibrium (CIE). The ion fractions represent the fractional
# abundance of each ionisation stage as a function of logarithmic temperature.
# The data are computed using the non-equilibrium multi-ion framework described in:
# Mathew, A., Mackey, J., Celeste, M., Haworth, T. J., & Mellema, G. (2025),
# A&A, 695, A73, doi:10.1051/0004-6361/202452373.
#
# This dataset is generated using the NEMOv1 framework coupled with the PION MHD code.
#
# Units:
#   Temperature: Kelvin (log10 scale)
#   Ion fractions: dimensionless
#
# Format:
#   log_T  h_1 h_2 he_1 he_2 he_3 ... fe_27
#
# All ion fractions are normalised such that, for each element:
#   sum_i f_i = 1
#
log_T h_1 h_2 he_1 he_2 he_3 c_1 c_2 c_3 c_4 c_5 c_6 c_7 n_1 n_2 n_3 n_4 n_5 n_6 n_7 n_8 o_1 o_2 o_3 o_4 o_5 o_6 o_7 o_8 o_9 ne_1 ne_2 ne_3 ne_4 ne_5 ne_6 ne_7 ne_8 ne_9 ne_10 ne_11 si_1 si_2 si_3 si_4 si_5 si_6 si_7 si_8 si_9 si_10 si_11 si_12 si_13 si_14 si_15 s_1 s_2 s_3 s_4 s_5 s_6 s_7 s_8 s_9 s_10 s_11 s_12 s_13 s_14 s_15 s_16 s_17 fe_1 fe_2 fe_3 fe_4 fe_5 fe_6 fe_7 fe_8 fe_9 fe_10 fe_11 fe_12 fe_13 fe_14 fe_15 fe_16 fe_17 fe_18 fe_19 fe_20 fe_21 fe_22 fe_23 fe_24 fe_25 fe_26 fe_27
4.90299126e+00 1.65702977e-05 9.99983430e-01 6.74407421e-04 4.55332760e-01 5.43992833e-01 6.02334102e-05 5.26612844e-02 8.62058528e-01 8.20046824e-02 3.21527155e-03 3.97346882e-12 2.33400612e-12 1.52197805e-04 1.13304102e-01 7.59159709e-01 1.27318419e-01 6.55613573e-05 1.05951361e-08 2.54967328e-12 1.60131014e-12 1.38156356e-04 1.12924138e-01 8.05361711e-01 8.15365463e-02 3.94480629e-05 4.88434766e-11 3.28548844e-12 1.85248756e-12 1.22165747e-12 1.87789625e-04 2.39600412e-01 7.22953930e-01 3.72460053e-02 1.18636750e-05 8.63758600e-12 1.00220365e-12 1.00000000e-12 2.20960175e-12 1.41143697e-12 9.99808807e-13 7.60532993e-07 1.61898607e-03 1.33130955e-01 1.58219245e-01 7.07030047e-01 7.00670160e-09 1.61980552e-11 5.74463192e-12 2.08161151e-12 1.53396457e-12 1.00000000e-12 1.00000000e-12 1.79087404e-12 1.29570737e-12 9.99684801e-13 5.45011329e-06 6.77017570e-03 4.14769017e-01 5.38785597e-01 3.96440206e-02 2.57186697e-05 2.09439600e-08 2.00661522e-11 5.56158226e-12 1.84352691e-12 2.20032755e-12 2.05937713e-12 1.00000000e-12 1.00000000e-12 1.67523717e-12 1.25960171e-12 9.99849851e-13 1.00000000e-12 1.01426605e-07 1.89049000e-03 3.46325691e-01 6.31223152e-01 2.05458619e-02 1.47031582e-05 2.18672559e-10 3.08458779e-12 5.62960665e-11 4.37137697e-11 3.57749006e-11 1.06507268e-12 1.00000000e-12 1.00000000e-12 3.24652232e-12 1.39443263e-11 9.06643568e-12 5.46535887e-12 1.66427233e-12 1.00022520e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.41860677e-12 1.16880713e-12 9.99823554e-13
4.90973580e+00 1.57102887e-05 9.99984290e-01 6.09100425e-04 4.20874577e-01 5.78516322e-01 5.45485674e-05 4.93126043e-02 8.54712930e-01 9.16756662e-02 4.24425132e-03 3.97286439e-12 2.33268891e-12 1.36944952e-04 1.05331869e-01 7.54005473e-01 1.40438431e-01 8.72641503e-05 1.80444116e-08 2.51930552e-12 1.58149112e-12 1.24607537e-04 1.04976469e-01 8.03403446e-01 9.14423887e-02 5.30882653e-05 8.68896996e-11 3.40405878e-12 1.91749843e-12 1.26402196e-12 1.73174747e-04 2.24790460e-01 7.32050162e-01 4.29692481e-02 1.69547805e-05 1.49209934e-11 1.00228305e-12 1.00000000e-12 2.21248748e-12 1.41216032e-12 1.00005585e-12 6.07897637e-07 1.32168686e-03 1.13370704e-01 1.46609523e-01 7.38697466e-01 1.14249166e-08 1.60592852e-11 5.69201693e-12 2.09238477e-12 1.53636316e-12 1.00000000e-12 1.00000000e-12 1.79260679e-12 1.29621569e-12 9.99790015e-13 4.84575363e-06 6.19535562e-03 3.95843871e-01 5.52608668e-01 4.53124129e-02 3.48106238e-05 3.53291262e-08 2.00964598e-11 5.60711382e-12 1.85142189e-12 2.20247021e-12 2.05098265e-12 1.00000000e-12 1.00000000e-12 1.67677291e-12 1.26012217e-12 1.00007802e-12 1.00000000e-12 7.93640833e-08 1.55957480e-03 3.13232673e-01 6.59232817e-01 2.59509770e-02 2.38776162e-05 3.67008318e-10 3.08586271e-12 5.64480567e-11 4.38443503e-11 3.58808090e-11 1.06988837e-12 1.00000000e-12 1.00000000e-12 3.18823765e-12 1.39183808e-11 9.03549391e-12 5.44534568e-12 1.66282352e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.41939750e-12 1.16914242e-12 1.00012256e-12
4.91646681e+00 1.49050930e-05 9.99985095e-01 5.45557880e-04 3.85571815e-01 6.13882627e-01 4.91865740e-05 4.60002191e-02 8.45443625e-01 1.02830629e-01 5.67634016e-03 3.86428896e-12 2.26789434e-12 1.22472815e-04 9.74016031e-02 7.46924660e-01 1.55433033e-01 1.18199578e-04 3.18480307e-08 2.46847380e-12 1.54889728e-12 1.11641620e-04 9.70302892e-02 7.99647582e-01 1.03137571e-01 7.29166755e-05 1.61377687e-10 3.36178417e-12 1.89191251e-12 1.24652987e-12 1.58471771e-04 2.09515364e-01 7.40301938e-01 4.99993439e-02 2.48824601e-05 2.83897472e-11 1.00177452e-12 1.00000000e-12 2.21498477e-12 1.41267000e-12 1.00010187e-12 4.80315729e-07 1.06683788e-03 9.54944331e-02 1.34725407e-01 7.68712823e-01 1.87587177e-08 1.59158289e-11 5.63878193e-12 2.10209685e-12 1.53845428e-12 1.00000000e-12 1.00000000e-12 1.79447121e-12 1.29683955e-12 9.99906276e-13 4.28115837e-06 5.63570058e-03 3.76116144e-01 5.66157218e-01 5.20386313e-02 4.79635163e-05 6.16528572e-08 2.01218479e-11 5.64897840e-12 1.85875346e-12 2.20404598e-12 2.04237800e-12 1.00000000e-12 1.00000000e-12 1.67815086e-12 1.26054025e-12 9.99829112e-13 1.00000000e-12 6.13092265e-08 1.26936404e-03 2.80044566e-01 6.85588618e-01 3.30575489e-02 3.98405974e-05 7.29766009e-10 3.08677170e-12 5.66034459e-11 4.39770930e-11 3.59885321e-11 1.07451817e-12 1.00000000e-12 1.00000000e-12 3.13143032e-12 1.38955158e-11 9.00706343e-12 5.42673098e-12 1.66158990e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.42011246e-12 1.16942044e-12 9.99700063e-13
4.92326698e+00 1.41389494e-05 9.99985861e-01 4.91061900e-04 3.54356959e-01 6.45151979e-01 4.44183941e-05 4.29604395e-02 8.35516147e-01 1.14112095e-01 7.36689975e-03 4.01668711e-12 2.35630530e-12 1.09944402e-04 9.03423448e-02 7.39218932e-01 1.70174853e-01 1.53873675e-04 5.15897981e-08 2.52843559e-12 1.58573442e-12 1.00512967e-04 9.00596961e-02 7.95106993e-01 1.14637087e-01 9.57100551e-05 2.68626864e-10 3.58195097e-12 2.01381950e-12 1.32623532e-12 1.45944070e-04 1.96318967e-01 7.46533081e-01 5.69678026e-02 3.42057312e-05 4.85903926e-11 1.00125465e-12 1.00000000e-12 2.21775263e-12 1.41329786e-12 1.00008530e-12 3.81778568e-07 8.66351378e-04 8.08813359e-02 1.23962844e-01 7.94289060e-01 2.66922839e-08 1.57686066e-11 5.58419620e-12 2.11234446e-12 1.54064594e-12 1.00000000e-12 1.00000000e-12 1.79610120e-12 1.29725834e-12 9.99899719e-13 3.79504295e-06 5.14331343e-03 3.57863032e-01 5.77959647e-01 5.89665329e-02 6.35802846e-05 9.98023798e-08 2.01482972e-11 5.69314807e-12 1.86643359e-12 2.20568577e-12 2.03351292e-12 1.00000000e-12 1.00000000e-12 1.67965650e-12 1.26102408e-12 9.99842021e-13 1.00000000e-12 4.77918957e-08 1.04250031e-03 2.51637383e-01 7.06628645e-01 4.06303006e-02 6.11218635e-05 1.36284770e-09 3.08772775e-12 5.67669041e-11 4.41168072e-11 3.61019068e-11 1.07940409e-12 1.00000000e-12 1.00000000e-12 3.07380808e-12 1.38715403e-11 8.97734405e-12 5.40728322e-12 1.66029397e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.42101667e-12 1.16983931e-12 9.99660389e-13
4.93012565e+00 1.34103826e-05 9.99986590e-01 4.43985069e-04 3.26606822e-01 6.72949193e-01 4.01713154e-05 4.01654199e-02 8.24974541e-01 1.25485481e-01 9.33438678e-03 3.74327552e-12 2.19486855e-12 9.90558757e-05 8.40354086e-02 7.31042331e-01 1.84628785e-01 1.94340427e-04 7.85880124e-08 2.58253095e-12 1.61895384e-12 9.09056295e-05 8.39098405e-02 7.89965742e-01 1.25912121e-01 1.21390480e-04 4.14632386e-10 3.14033359e-12 1.76365340e-12 1.16092171e-12 1.35176076e-04 1.84822845e-01 7.51153368e-01 6.38437446e-02 4.48659435e-05 7.67482623e-11 1.00072404e-12 1.00000000e-12 2.22086119e-12 1.41408637e-12 1.00015328e-12 3.05230326e-07 7.07691237e-04 6.88695865e-02 1.14232304e-01 8.16190078e-01 3.51517490e-08 1.56177472e-11 5.52831098e-12 2.12315287e-12 1.54294130e-12 1.00000000e-12 1.00000000e-12 1.79799917e-12 1.29783385e-12 9.99944428e-13 3.37521351e-06 4.70877350e-03 3.40957610e-01 5.88187022e-01 6.60613028e-02 8.17637865e-05 1.52753856e-07 2.01758242e-11 5.73973116e-12 1.87447271e-12 2.20739040e-12 2.02439232e-12 1.00000000e-12 1.00000000e-12 1.68143123e-12 1.26167872e-12 9.99954581e-13 1.00000000e-12 3.75523387e-08 8.62963920e-04 2.27099435e-01 7.23325577e-01 4.86235837e-02 8.83997909e-05 2.37672610e-09 3.08873598e-12 5.69387544e-11 4.42637814e-11 3.62211663e-11 1.08455833e-12 1.00000000e-12 1.00000000e-12 3.01546054e-12 1.38464184e-11 8.94630404e-12 5.38698311e-12 1.65893345e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.42179656e-12 1.17014085e-12 1.00005948e-12
4.93696009e+00 1.27299167e-05 9.99987270e-01 3.96552510e-04 2.97398425e-01 7.02205022e-01 3.61158650e-05 3.73489269e-02 8.11654424e-01 1.38820989e-01 1.21395449e-02 3.63582384e-12 2.13087752e-12 8.85207033e-05 7.76026322e-02 7.20454187e-01 2.01599478e-01 2.55050480e-04 1.31211854e-07 2.57176416e-12 1.61146976e-12 8.14590566e-05 7.75408301e-02 7.82399922e-01 1.39816704e-01 1.61084876e-04 7.25077967e-10 3.17514653e-12 1.78122166e-12 1.17194047e-12 1.23759397e-04 1.72264436e-01 7.54717569e-01 7.28312194e-02 6.30156428e-05 1.43804292e-10 1.00000000e-12 1.00000000e-12 2.22370828e-12 1.41475098e-12 1.00005545e-12 2.40772851e-07 5.70452606e-04 5.78867422e-02 1.04295806e-01 8.37246702e-01 5.57061986e-08 1.54613513e-11 5.47201378e-12 2.13275876e-12 1.54484856e-12 1.00000000e-12 1.00000000e-12 1.79987719e-12 1.29842089e-12 9.99948109e-13 2.97778870e-06 4.27785231e-03 3.22971849e-01 5.97984396e-01 7.46536279e-02 1.09043683e-04 2.52675637e-07 2.01979811e-11 5.78181260e-12 1.88182911e-12 2.20857873e-12 2.01515820e-12 1.00000000e-12 1.00000000e-12 1.68275853e-12 1.26201852e-12 1.00008173e-12 1.00000000e-12 2.89367800e-08 6.99996526e-04 2.01455813e-01 7.37999282e-01 5.97061274e-02 1.38746209e-04 5.00770492e-09 3.08945783e-12 5.71144269e-11 4.44131593e-11 3.63424444e-11 1.08947290e-12 1.00000000e-12 1.00000000e-12 2.95841306e-12 1.38214556e-11 8.91608970e-12 5.36710431e-12 1.65742934e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.42256371e-12 1.17043909e-12 9.99931530e-13
4.94380881e+00 1.20899967e-05 9.99987910e-01 3.52010769e-04 2.69036346e-01 7.30611643e-01 3.23188626e-05 3.45828252e-02 7.95944143e-01 1.53572121e-01 1.58685919e-02 3.38794706e-12 1.98477258e-12 7.86951753e-05 7.13330845e-02 7.07976871e-01 2.20273761e-01 3.37365995e-04 2.22509323e-07 2.67297670e-12 1.67412825e-12 7.25889950e-05 7.13092548e-02 7.72851027e-01 1.55551358e-01 2.15769525e-04 1.28974408e-09 3.24907860e-12 1.82033344e-12 1.19712627e-12 1.12601203e-04 1.59702662e-01 7.56727367e-01 8.33678481e-02 8.95209029e-05 2.75400933e-10 1.00000000e-12 1.00000000e-12 2.22630249e-12 1.41527571e-12 1.00006914e-12 1.88566556e-07 4.56635368e-04 4.83310479e-02 9.47366694e-02 8.56475372e-01 8.67306701e-08 1.52996730e-11 5.41503167e-12 2.14148087e-12 1.54645927e-12 1.00000000e-12 1.00000000e-12 1.80154549e-12 1.29886860e-12 9.99753486e-13 2.61302900e-06 3.86680907e-03 3.04714914e-01 6.06778035e-01 8.44905492e-02 1.46654477e-04 4.24614797e-07 2.02160131e-11 5.82065369e-12 1.88870964e-12 2.20936128e-12 2.00575587e-12 1.00000000e-12 1.00000000e-12 1.68431022e-12 1.26253593e-12 9.99851872e-13 1.00000000e-12 2.20745820e-08 5.61829514e-04 1.77015784e-01 7.48825496e-01 7.33772156e-02 2.19641989e-04 1.08238393e-08 3.09006092e-12 5.72954415e-11 4.45663956e-11 3.64669096e-11 1.09424966e-12 1.00000000e-12 1.00000000e-12 2.90210189e-12 1.37963212e-11 8.88619700e-12 5.34734066e-12 1.65578886e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.42335709e-12 1.17076101e-12 9.99875340e-13
4.95072239e+00 1.14797768e-05 9.99988520e-01 3.14422763e-04 2.44544117e-01 7.55141460e-01 2.89453724e-05 3.20396715e-02 7.79543786e-01 1.68200135e-01 2.01874621e-02 3.96365263e-12 2.32095562e-12 7.02181738e-05 6.57681108e-02 6.95311730e-01 2.38418664e-01 4.30927183e-04 3.49895055e-07 2.63755645e-12 1.65116064e-12 6.49891062e-05 6.58449140e-02 7.62954210e-01 1.70858214e-01 2.77670972e-04 2.08194810e-09 3.24820093e-12 1.81684624e-12 1.19426846e-12 1.03104829e-04 1.48854935e-01 7.57216517e-01 9.37053367e-02 1.20106035e-04 4.66185670e-10 1.00000000e-12 1.00000000e-12 2.22909071e-12 1.41586734e-12 9.99978884e-13 1.48790827e-07 3.68322648e-04 4.06440447e-02 8.63507063e-02 8.72636658e-01 1.19431590e-07 1.51343963e-11 5.35677398e-12 2.15066655e-12 1.54814506e-12 1.00000000e-12 1.00000000e-12 1.80343431e-12 1.29943812e-12 9.99823249e-13 2.30035606e-06 3.50639285e-03 2.87918349e-01 6.13874145e-01 9.45075203e-02 1.90624723e-04 6.67695822e-07 2.02347766e-11 5.86155328e-12 1.89590974e-12 2.21017467e-12 1.99608238e-12 1.00000000e-12 1.00000000e-12 1.68583217e-12 1.26299947e-12 1.00000810e-12 1.00000000e-12 1.70074340e-08 4.55428995e-04 1.56533240e-01 7.55162751e-01 8.75250670e-02 3.23475755e-04 2.04637480e-08 3.09094519e-12 5.74858478e-11 4.47276750e-11 3.65979009e-11 1.09928677e-12 1.00000000e-12 1.00000000e-12 2.84510726e-12 1.37699671e-11 8.85495230e-12 5.32669711e-12 1.65406585e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.42411598e-12 1.17103892e-12 9.99808747e-13
4.95768898e+00 1.08983453e-05 9.99989102e-01 2.82404568e-04 2.23219300e-01 7.76498295e-01 2.59455127e-05 2.96986934e-02 7.62517490e-01 1.82636668e-01 2.51212035e-02 4.23459825e-12 2.47849711e-12 6.28784710e-05 6.08122937e-02 6.82580318e-01 2.56008250e-01 5.35739648e-04 5.20701583e-07 2.24319752e-12 1.40356531e-12 5.84431550e-05 6.10286251e-02 7.52853394e-01 1.85713035e-01 3.46499974e-04 3.13980718e-09 3.01244469e-12 1.68108155e-12 1.10448423e-12 9.49544052e-05 1.39411719e-01 7.56529161e-01 1.03809631e-01 1.54534640e-04 7.25392189e-10 1.00000000e-12 1.00000000e-12 2.23219779e-12 1.41660318e-12 1.00009814e-12 1.18230369e-07 2.99203930e-04 3.44069236e-02 7.89611343e-02 8.86332466e-01 1.53593169e-07 1.49657327e-11 5.29731477e-12 2.16033439e-12 1.54990777e-12 1.00000000e-12 1.00000000e-12 1.80542170e-12 1.30004027e-12 1.00010671e-12 2.03158353e-06 3.18946820e-03 2.72448599e-01 6.19461891e-01 1.04655869e-01 2.41143133e-04 9.98370865e-07 2.02542781e-11 5.90459315e-12 1.90343715e-12 2.21101910e-12 1.98614550e-12 1.00000000e-12 1.00000000e-12 1.68762936e-12 1.26363659e-12 1.00003829e-12 1.00000000e-12 1.32170063e-08 3.72366961e-04 1.39169874e-01 7.57938310e-01 1.02067010e-01 4.52389795e-04 3.52871122e-08 3.09230192e-12 5.76859951e-11 4.48973078e-11 3.67356692e-11 1.10459543e-12 1.00000000e-12 1.00000000e-12 2.78752973e-12 1.37423576e-11 8.82232690e-12 5.30515654e-12 1.65225753e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.42497831e-12 1.17138570e-12 9.99878184e-13
4.96463771e+00 1.03565918e-05 9.99989643e-01 2.49838534e-04 2.00848486e-01 7.98901675e-01 2.30407820e-05 2.72908729e-02 7.41167204e-01 1.99345307e-01 3.21735752e-02 4.30227564e-12 2.51690846e-12 5.56888451e-05 5.56798651e-02 6.66741533e-01 2.76826055e-01 6.95997478e-04 8.60137281e-07 1.78228258e-12 1.11464573e-12 5.18998291e-05 5.59339664e-02 7.39270201e-01 2.04288527e-01 4.55400663e-04 5.45044312e-09 3.16203591e-12 1.75678844e-12 1.15369109e-12 8.60865370e-05 1.28802989e-01 7.53594156e-01 1.17301919e-01 2.14849194e-04 1.36186987e-09 1.00000000e-12 1.00000000e-12 2.23504247e-12 1.41723492e-12 1.00008728e-12 9.25445137e-08 2.39461485e-04 2.87087992e-02 7.14945829e-02 8.99556822e-01 2.41408498e-07 1.47907498e-11 5.23781351e-12 2.16843953e-12 1.55114449e-12 1.00000000e-12 1.00000000e-12 1.80731653e-12 1.30061431e-12 1.00005900e-12 1.77520664e-06 2.87162568e-03 2.55805899e-01 6.23956235e-01 1.17044643e-01 3.18190997e-04 1.63228296e-06 2.02667202e-11 5.94120645e-12 1.91003474e-12 2.21137528e-12 1.97622987e-12 1.00000000e-12 1.00000000e-12 1.68911580e-12 1.26407265e-12 9.99989139e-13 1.00000000e-12 1.00067585e-08 2.96327224e-04 1.20902756e-01 7.55804479e-01 1.22303663e-01 6.92690992e-04 7.42211327e-08 3.09603260e-12 5.78899826e-11 4.50691075e-11 3.68752824e-11 1.10953346e-12 1.00000000e-12 1.00000000e-12 2.73195482e-12 1.37152800e-11 8.79112419e-12 5.28444143e-12 1.65031277e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.42582128e-12 1.17172864e-12 1.00001315e-12
4.97161788e+00 9.84468008e-06 9.99990155e-01 2.20706068e-04 1.80377252e-01 8.19402042e-01 2.03719799e-05 2.49740329e-02 7.17499628e-01 2.16579147e-01 4.09268198e-02 1.71044292e-12 1.00007639e-12 4.91862958e-05 5.08529241e-02 6.49696588e-01 2.98501537e-01 8.98366342e-04 1.39909419e-06 1.79526227e-12 1.12224821e-12 4.59620954e-05 5.11397112e-02 7.24209347e-01 2.24010771e-01 5.94200108e-04 9.24815854e-09 3.22472174e-12 1.77592057e-12 1.16570997e-12 7.78358188e-05 1.18722001e-01 7.48870955e-01 1.32034024e-01 2.95181553e-04 2.47175071e-09 1.00000000e-12 1.00000000e-12 2.23787790e-12 1.41785947e-12 9.99878549e-13 7.23464521e-08 1.91439198e-04 2.39296220e-02 6.46604259e-02 9.11218084e-01 3.56986915e-07 1.46112046e-11 5.17764649e-12 2.17599933e-12 1.55215701e-12 1.00000000e-12 1.00000000e-12 1.80906697e-12 1.30108227e-12 9.99898990e-13 1.54653942e-06 2.57830330e-03 2.39567684e-01 6.26915744e-01 1.30516597e-01 4.17487525e-04 2.63748207e-06 2.02760488e-11 5.97565098e-12 1.91634270e-12 2.21150566e-12 1.96617117e-12 1.00000000e-12 1.00000000e-12 1.69064022e-12 1.26453449e-12 9.99667994e-13 1.00000000e-12 7.54614290e-09 2.34779358e-04 1.04530763e-01 7.49066177e-01 1.45127888e-01 1.04023509e-03 1.49902536e-07 3.10605137e-12 5.81014937e-11 4.52467750e-11 3.70197013e-11 1.11442944e-12 1.00000000e-12 1.00000000e-12 2.67694043e-12 1.36877520e-11 8.75984071e-12 5.26362360e-12 1.64824950e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.42675742e-12 1.17214514e-12 1.00023185e-12
4.97864887e+00 9.35617726e-06 9.99990644e-01 1.96375378e-04 1.62956116e-01 8.36847508e-01 1.80143976e-05 2.28505219e-02 6.93311013e-01 2.33039171e-01 5.07812791e-02 1.71130469e-12 9.99915443e-13 4.36079518e-05 4.65910476e-02 6.32977121e-01 3.19261439e-01 1.12465423e-03 2.13087849e-06 1.80969965e-12 1.13080278e-12 4.08961141e-05 4.69484505e-02 7.09332671e-01 2.42929435e-01 7.48533663e-04 1.44235339e-08 3.30718389e-12 1.79511679e-12 1.17780735e-12 7.08308150e-05 1.10029499e-01 7.43214600e-01 1.46299123e-01 3.85943369e-04 4.02274637e-09 1.00000000e-12 1.00000000e-12 2.24088121e-12 1.41853306e-12 9.99804958e-13 5.70204117e-08 1.54323230e-04 2.01046712e-02 5.87448333e-02 9.20995639e-01 4.76575030e-07 1.44287737e-11 5.11639527e-12 2.18393430e-12 1.55321363e-12 1.00000000e-12 1.00000000e-12 1.81103325e-12 1.30166756e-12 9.99685262e-13 1.35171931e-06 2.32240731e-03 2.24731054e-01 6.28363545e-01 1.44046068e-01 5.31553800e-04 4.02035036e-06 2.02857292e-11 6.01178476e-12 1.92292646e-12 2.21164085e-12 1.95585059e-12 1.00000000e-12 1.00000000e-12 1.69228833e-12 1.26505664e-12 1.00005801e-12 1.00000000e-12 5.75043124e-09 1.87960326e-04 9.10213369e-02 7.39363234e-01 1.67958626e-01 1.46856809e-03 2.68582537e-07 3.12687328e-12 5.83236870e-11 4.54335255e-11 3.71714953e-11 1.11958068e-12 1.00000000e-12 1.00000000e-12 2.62143497e-12 1.36589262e-11 8.72718655e-12 5.24191061e-12 1.64608560e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.42776950e-12 1.17260705e-12 1.00016109e-12
4.98572047e+00 8.89026474e-06 9.99991110e-01 1.75823369e-04 1.47973677e-01 8.51850500e-01 1.59312486e-05 2.09034774e-02 6.68718471e-01 2.48634350e-01 6.17277703e-02 1.71203718e-12 1.00003644e-12 3.88039958e-05 4.28147885e-02 6.16652119e-01 3.39116574e-01 1.37462384e-03 3.09068775e-06 1.83011968e-12 1.14295133e-12 3.65507608e-05 4.32654110e-02 6.94729335e-01 2.61051147e-01 9.17535585e-04 2.11786406e-08 2.89956896e-12 1.52564501e-12 1.00042424e-12 6.48326892e-05 1.02473397e-01 7.36898286e-01 1.60077143e-01 4.86335038e-04 6.07117459e-09 1.00000000e-12 1.00000000e-12 2.24398167e-12 1.41920874e-12 1.00007291e-12 4.52756878e-08 1.25342631e-04 1.70117288e-02 5.35860596e-02 9.29276224e-01 5.99640764e-07 1.42436966e-11 5.05413389e-12 2.19225898e-12 1.55431546e-12 1.00000000e-12 1.00000000e-12 1.81309520e-12 1.30228240e-12 9.99967800e-13 1.18522582e-06 2.09846164e-03 2.11153718e-01 6.28502882e-01 1.57577265e-01 6.60628109e-04 5.85958000e-06 2.02957647e-11 6.04967111e-12 1.92979295e-12 2.21178088e-12 1.94527544e-12 1.00000000e-12 1.00000000e-12 1.69410486e-12 1.26567134e-12 1.00015663e-12 1.00000000e-12 4.42175152e-09 1.51826502e-04 7.97323985e-02 7.27446203e-01 1.90687134e-01 1.98199103e-03 4.43083218e-07 3.16530318e-12 5.85569981e-11 4.56297418e-11 3.73309745e-11 1.12499850e-12 1.00000000e-12 1.00000000e-12 2.56552446e-12 1.36287597e-11 8.69312701e-12 5.21928159e-12 1.64381737e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.42849387e-12 1.17281646e-12 1.00004210e-12
4.99277535e+00 8.45880067e-06 9.99991541e-01 1.54452064e-04 1.32050398e-01 8.67795150e-01 1.38774017e-05 1.88500525e-02 6.37717603e-01 2.66005476e-01 7.74129911e-02 1.71286543e-12 9.99881261e-13 3.40146910e-05 3.88189567e-02 5.96409589e-01 3.62963029e-01 1.76934451e-03 5.06600471e-06 1.85528513e-12 1.15813324e-12 3.21048916e-05 3.92541102e-02 6.75294023e-01 2.84224375e-01 1.19535001e-03 3.66261437e-08 3.14654367e-12 1.52713760e-12 1.00093546e-12 5.80599589e-05 9.36357513e-02 7.26557402e-01 1.79078217e-01 6.70559058e-04 1.13761953e-08 1.00000000e-12 1.00000000e-12 2.24688579e-12 1.41985558e-12 1.00011437e-12 3.53209856e-08 1.00030892e-04 1.41507746e-02 4.83266552e-02 9.37421560e-01 9.43998763e-07 1.40536976e-11 4.99257486e-12 2.19855228e-12 1.55472363e-12 1.00000000e-12 1.00000000e-12 1.81499643e-12 1.30284147e-12 9.99922277e-13 1.02447147e-06 1.87000804e-03 1.96277295e-01 6.26645285e-01 1.74333740e-01 8.63155878e-04 9.49137231e-06 2.02955852e-11 6.07833402e-12 1.93537766e-12 2.21149390e-12 1.93495444e-12 1.00000000e-12 1.00000000e-12 1.69564974e-12 1.26613221e-12 1.00004853e-12 1.00000000e-12 3.27834132e-09 1.18080156e-04 6.75823408e-02 7.06778135e-01 2.22558982e-01 2.96154320e-03 9.15336968e-07 3.32178980e-12 5.87926584e-11 4.58265411e-11 3.74910356e-11 1.12983419e-12 1.00000000e-12 1.00000000e-12 2.51264738e-12 1.35997926e-11 8.66144136e-12 5.19811883e-12 1.64143460e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.00000000e-12 1.42941017e-12 1.17320348e-12 9.99961882e-13
